caso_numero,victima_edad,victima_identidad_genero,victima_tipo,hecho_provincia,hecho_modalidad_comisiva,hecho_fecha,año,mes
244,33,MUJER,PRINCIPAL,Mendoza,ACUCHILLAMIENTO,2014-06-19,2014,6
377,63,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2014-06-21,2014,6
377,86,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2014-06-21,2014,6
957,999,MUJER,PRINCIPAL,Tucuman,GOLPES,2014-06-22,2014,6
299,43,MUJER,PRINCIPAL,Santiago del Estero,GOLPES,2014-06-24,2014,6
139,42,MUJER,PRINCIPAL,Cordoba,GOLPES,2014-06-29,2014,6
114,36,,PRINCIPAL,Entre Rios,DISPARO DE BALA,2014-07-03,2014,7
959,24,MUJER,PRINCIPAL,Tucuman,DISPARO DE BALA,2014-07-06,2014,7
378,37,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2014-07-07,2014,7
266,,MUJER,PRINCIPAL,Chaco,GOLPES,2014-07-07,2014,7
180,19,MUJER,PRINCIPAL,Salta,GOLPES,2014-07-13,2014,7
379,27,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2014-07-18,2014,7
87,15,MUJER,PRINCIPAL,Buenos Aires,INDEFINIDO,2014-07-23,2014,7
31,41,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2014-07-23,2014,7
45,47,MUJER,PRINCIPAL,Salta,GOLPES,2014-07-25,2014,7
382,26,MUJER,PRINCIPAL,Salta,DISPARO DE BALA,2014-07-28,2014,7
115,38,,PRINCIPAL,Entre Rios,ACUCHILLAMIENTO,2014-07-31,2014,7
224,23,MUJER,PRINCIPAL,Mendoza,GOLPES,2014-08-03,2014,8
513,19,MUJER,PRINCIPAL,Misiones,DISPARO DE BALA,2014-08-06,2014,8
300,50,MUJER,PRINCIPAL,Santiago del Estero,ACUCHILLAMIENTO,2014-08-10,2014,8
388,59,MUJER,PRINCIPAL,Mendoza,GOLPES,2014-08-11,2014,8
4,26,MUJER,PRINCIPAL,Santiago del Estero,DISPARO DE BALA,2014-08-13,2014,8
129,44,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2014-08-14,2014,8
8,45,MUJER,PRINCIPAL,Mendoza,DISPARO DE BALA,2014-08-14,2014,8
257,21,MUJER,PRINCIPAL,Chaco,ACUCHILLAMIENTO,2014-08-14,2014,8
332,58,MUJER,VINCULADO,Buenos Aires,APUÑALAMIENTO,2014-08-15,2014,8
332,83,MUJER,VINCULADO,Buenos Aires,APUÑALAMIENTO,2014-08-15,2014,8
331,28,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2014-08-16,2014,8
211,24,MUJER,PRINCIPAL,Misiones,OTROS,2014-08-17,2014,8
324,27,MUJER,PRINCIPAL,La Pampa,GOLPES,2014-08-19,2014,8
486,3,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2014-08-21,2014,8
247,14,MUJER,PRINCIPAL,Buenos Aires,ESTRANGULAMIENTO,2014-08-21,2014,8
7,16,MUJER,PRINCIPAL,Buenos Aires,ASFIXIA,2014-08-23,2014,8
863,,,PRINCIPAL,Buenos Aires,GOLPES,2014-08-27,2014,8
302,25,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2014-09-03,2014,9
9,7,MUJER,VINCULADO,Buenos Aires,ACUCHILLAMIENTO,2014-09-04,2014,9
688,49,HOMBRE,VINCULADO,Cordoba,DISPARO DE BALA,2014-09-04,2014,9
35,32,MUJER,PRINCIPAL,Corrientes,INDEFINIDO,2014-09-06,2014,9
404,43,MUJER,PRINCIPAL,Santa Fe,OTROS,2014-09-06,2014,9
267,18,MUJER,PRINCIPAL,Chaco,ACUCHILLAMIENTO,2014-09-08,2014,9
51,38,MUJER,PRINCIPAL,Salta,GOLPES,2014-09-08,2014,9
20,34,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2014-09-13,2014,9
333,13,MUJER,PRINCIPAL,Corrientes,ESTRANGULAMIENTO,2014-09-17,2014,9
21,36,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2014-09-21,2014,9
40,44,MUJER,VINCULADO,Mendoza,DISPARO DE BALA,2014-09-21,2014,9
40,8,HOMBRE,VINCULADO,Mendoza,DISPARO DE BALA,2014-09-21,2014,9
234,19,MUJER,PRINCIPAL,Rio Negro,GOLPES,2014-09-21,2014,9
6,39,MUJER,PRINCIPAL,Buenos Aires,INDEFINIDO,2014-09-25,2014,9
337,38,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2014-09-25,2014,9
36,10,HOMBRE,VINCULADO,Entre Rios,DISPARO DE BALA,2014-09-28,2014,9
49,38,MUJER,PRINCIPAL,Tucuman,INDEFINIDO,2014-09-30,2014,9
44,,MUJER,PRINCIPAL,Salta,INDEFINIDO,2014-10-05,2014,10
322,29,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2014-10-09,2014,10
19,33,MUJER,PRINCIPAL,Chaco,ACUCHILLAMIENTO,2014-10-09,2014,10
269,43,MUJER,PRINCIPAL,Chaco,DISPARO DE BALA,2014-10-11,2014,10
973,29,MUJER,PRINCIPAL,Santa Fe,DISPARO DE BALA,2014-10-11,2014,10
270,22,MUJER,PRINCIPAL,Chaco,DISPARO DE BALA,2014-10-13,2014,10
217,24,MUJER,PRINCIPAL,Misiones,ASFIXIA,2014-10-18,2014,10
27,33,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2014-10-20,2014,10
26,,MUJER,PRINCIPAL,Cordoba,INDEFINIDO,2014-10-20,2014,10
38,22,MUJER,PRINCIPAL,Entre Rios,GOLPES,2014-10-24,2014,10
218,14,MUJER,PRINCIPAL,Rio Negro,ESTRANGULAMIENTO,2014-10-24,2014,10
256,48,MUJER,PRINCIPAL,Santa Cruz,ASFIXIA,2014-10-25,2014,10
493,48,MUJER,PRINCIPAL,Buenos Aires,DEGOLLAMIENTO,2014-10-28,2014,10
116,32,MUJER,PRINCIPAL,Entre Rios,GOLPES,2014-11-02,2014,11
237,18,MUJER,PRINCIPAL,Santa Fe,DISPARO DE BALA,2014-11-02,2014,11
120,23,MUJER,PRINCIPAL,Santa Fe,INDEFINIDO,2014-11-04,2014,11
490,36,TRANSGENERO,PRINCIPAL,Buenos Aires,GOLPES,2014-11-06,2014,11
219,23,MUJER,PRINCIPAL,Misiones,DISPARO DE BALA,2014-11-08,2014,11
118,20,MUJER,PRINCIPAL,Salta,ASFIXIA,2014-11-08,2014,11
311,40,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2014-11-14,2014,11
151,16,MUJER,PRINCIPAL,Buenos Aires,ASFIXIA,2014-11-16,2014,11
1046,38,MUJER,PRINCIPAL,Tucuman,DISPARO DE BALA,2014-11-16,2014,11
310,47,MUJER,PRINCIPAL,Rio Negro,GOLPES,2014-11-20,2014,11
125,48,MUJER,PRINCIPAL,Chubut,DISPARO DE BALA,2014-11-23,2014,11
126,17,MUJER,VINCULADO,Chubut,DISPARO DE BALA,2014-11-23,2014,11
126,15,HOMBRE,VINCULADO,Chubut,DISPARO DE BALA,2014-11-23,2014,11
491,55,TRANSGENERO,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2014-11-25,2014,11
418,37,MUJER,VINCULADO,Buenos Aires,INDEFINIDO,2014-11-26,2014,11
418,61,MUJER,PRINCIPAL,Buenos Aires,INDEFINIDO,2014-11-26,2014,11
387,39,MUJER,PRINCIPAL,Mendoza,GOLPES,2014-11-28,2014,11
345,64,MUJER,PRINCIPAL,Salta,GOLPES,2014-11-30,2014,11
30,40,MUJER,PRINCIPAL,Cordoba,INDEFINIDO,2014-12-02,2014,12
492,24,TRANSGENERO,PRINCIPAL,Santiago del Estero,ATROPELLAMIENTO,2014-12-03,2014,12
148,35,MUJER,PRINCIPAL,Salta,ACUCHILLAMIENTO,2014-12-04,2014,12
239,34,MUJER,PRINCIPAL,Salta,ACUCHILLAMIENTO,2014-12-04,2014,12
349,22,MUJER,PRINCIPAL,Santa Fe,ESTRANGULAMIENTO,2014-12-06,2014,12
508,19,MUJER,PRINCIPAL,Salta,ACUCHILLAMIENTO,2014-12-07,2014,12
338,40,MUJER,PRINCIPAL,San Luis,ACUCHILLAMIENTO,2014-12-07,2014,12
314,18,MUJER,PRINCIPAL,Buenos Aires,ASFIXIA,2014-12-09,2014,12
22,33,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2014-12-11,2014,12
181,41,MUJER,PRINCIPAL,Santa Fe,QUEMADURAS,2014-12-12,2014,12
336,40,MUJER,PRINCIPAL,Corrientes,DISPARO DE BALA,2014-12-13,2014,12
325,55,MUJER,PRINCIPAL,La Pampa,DISPARO DE BALA,2014-12-14,2014,12
221,44,MUJER,PRINCIPAL,Misiones,ACUCHILLAMIENTO,2014-12-18,2014,12
403,24,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2014-12-20,2014,12
397,25,MUJER,PRINCIPAL,Santa Fe,DISPARO DE BALA,2014-12-22,2014,12
307,31,TRANSGENERO,PRINCIPAL,Salta,GOLPES,2014-12-24,2014,12
141,36,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2014-12-28,2014,12
76,26,MUJER,PRINCIPAL,Rio Negro,INDEFINIDO,2014-12-28,2014,12
222,52,MUJER,PRINCIPAL,Misiones,GOLPES,2014-12-29,2014,12
272,25,MUJER,PRINCIPAL,Chaco,ASFIXIA,2015-01-01,2015,1
162,36,MUJER,PRINCIPAL,Santa Fe,INDEFINIDO,2015-01-05,2015,1
15,21,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2015-01-06,2015,1
226,40,MUJER,PRINCIPAL,Misiones,GOLPES,2015-01-06,2015,1
13,18,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2015-01-09,2015,1
12,19,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2015-01-12,2015,1
315,31,MUJER,PRINCIPAL,Misiones,QUEMADURAS,2015-01-13,2015,1
34,31,MUJER,PRINCIPAL,Cordoba,INDEFINIDO,2015-01-15,2015,1
165,29,MUJER,PRINCIPAL,Buenos Aires,ESTRANGULAMIENTO,2015-01-17,2015,1
381,29,MUJER,PRINCIPAL,Corrientes,DISPARO DE BALA,2015-01-18,2015,1
235,63,MUJER,PRINCIPAL,Salta,ACUCHILLAMIENTO,2015-01-20,2015,1
164,23,MUJER,PRINCIPAL,Santa Fe,ACUCHILLAMIENTO,2015-01-21,2015,1
640,60,MUJER,PRINCIPAL,Salta,GOLPES,2015-01-25,2015,1
240,20,MUJER,PRINCIPAL,Santa Cruz,ACUCHILLAMIENTO,2015-01-25,2015,1
293,18,MUJER,PRINCIPAL,Santiago del Estero,ACUCHILLAMIENTO,2015-01-25,2015,1
29,34,MUJER,PRINCIPAL,Cordoba,INDEFINIDO,2015-01-28,2015,1
476,2,MUJER,VINCULADO,Misiones,GOLPES,2015-01-29,2015,1
140,34,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2015-01-30,2015,1
720,21,MUJER,PRINCIPAL,Jujuy,AHORCAMIENTO,2015-02-01,2015,2
28,24,MUJER,PRINCIPAL,Santa Fe,DISPARO DE BALA,2015-02-01,2015,2
142,51,MUJER,PRINCIPAL,Cordoba,ASFIXIA,2015-02-03,2015,2
997,21,MUJER,PRINCIPAL,Jujuy,ESTRANGULAMIENTO,2015-02-03,2015,2
313,46,MUJER,PRINCIPAL,Entre Rios,DISPARO DE BALA,2015-02-07,2015,2
1033,30,MUJER,PRINCIPAL,Formosa,GOLPES,2015-02-09,2015,2
386,57,MUJER,PRINCIPAL,Mendoza,DISPARO DE BALA,2015-02-13,2015,2
163,18,MUJER,PRINCIPAL,Santa Fe,ESTRANGULAMIENTO,2015-02-13,2015,2
597,18,MUJER,PRINCIPAL,La Rioja,DISPARO DE BALA,2015-02-14,2015,2
14,,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2015-02-23,2015,2
84,22,MUJER,PRINCIPAL,Buenos Aires,QUEMADURAS,2015-02-23,2015,2
47,58,MUJER,PRINCIPAL,Santa Fe,APUÑALAMIENTO,2015-02-23,2015,2
18,44,MUJER,PRINCIPAL,Buenos Aires,INDEFINIDO,2015-02-24,2015,2
17,19,MUJER,VINCULADO,Buenos Aires,INDEFINIDO,2015-02-24,2015,2
169,27,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2015-03-01,2015,3
716,33,TRANSGENERO,PRINCIPAL,Mendoza,ACUCHILLAMIENTO,2015-03-01,2015,3
615,34,MUJER,PRINCIPAL,Cordoba,ASFIXIA,2015-03-04,2015,3
143,35,MUJER,PRINCIPAL,Cordoba,ESTRANGULAMIENTO,2015-03-11,2015,3
453,47,MUJER,PRINCIPAL,Entre Rios,QUEMADURAS,2015-03-12,2015,3
94,19,MUJER,PRINCIPAL,Buenos Aires,ASFIXIA,2015-03-14,2015,3
539,20,MUJER,PRINCIPAL,Buenos Aires,ASFIXIA,2015-03-14,2015,3
168,44,MUJER,PRINCIPAL,Corrientes,ACUCHILLAMIENTO,2015-03-15,2015,3
91,26,MUJER,PRINCIPAL,Buenos Aires,INDEFINIDO,2015-03-16,2015,3
887,44,MUJER,PRINCIPAL,Corrientes,GOLPES,2015-03-16,2015,3
317,17,MUJER,PRINCIPAL,Corrientes,INDEFINIDO,2015-03-18,2015,3
451,40,MUJER,PRINCIPAL,Entre Rios,ACUCHILLAMIENTO,2015-03-18,2015,3
10,26,MUJER,PRINCIPAL,Buenos Aires,ASFIXIA,2015-03-20,2015,3
619,38,MUJER,PRINCIPAL,Chubut,AHORCAMIENTO,2015-03-23,2015,3
227,48,MUJER,PRINCIPAL,Misiones,ACUCHILLAMIENTO,2015-03-23,2015,3
598,64,MUJER,PRINCIPAL,Buenos Aires,DEGOLLAMIENTO,2015-03-27,2015,3
457,15,,VINCULADO,Buenos Aires,ASFIXIA,2015-03-27,2015,3
623,21,MUJER,PRINCIPAL,Cordoba,INDEFINIDO,2015-03-27,2015,3
271,22,MUJER,PRINCIPAL,San Luis,DISPARO DE BALA,2015-03-29,2015,3
146,43,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2015-03-30,2015,3
274,40,MUJER,PRINCIPAL,Chaco,ACUCHILLAMIENTO,2015-04-01,2015,4
161,23,MUJER,PRINCIPAL,Neuquen,DESBARRANCAMIENTO,2015-04-04,2015,4
228,16,MUJER,PRINCIPAL,Misiones,ACUCHILLAMIENTO,2015-04-07,2015,4
277,29,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2015-04-08,2015,4
150,26,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2015-04-09,2015,4
179,22,MUJER,PRINCIPAL,Corrientes,GOLPES,2015-04-09,2015,4
147,50,MUJER,PRINCIPAL,Cordoba,DISPARO DE BALA,2015-04-10,2015,4
170,26,MUJER,PRINCIPAL,Rio Negro,INDEFINIDO,2015-04-10,2015,4
59,30,MUJER,PRINCIPAL,Buenos Aires,QUEMADURAS,2015-04-11,2015,4
241,23,MUJER,PRINCIPAL,Mendoza,ACUCHILLAMIENTO,2015-04-13,2015,4
58,27,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2015-04-14,2015,4
348,38,MUJER,PRINCIPAL,Santa Fe,DISPARO DE BALA,2015-04-14,2015,4
160,32,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2015-04-15,2015,4
347,55,MUJER,PRINCIPAL,Santa Fe,DISPARO DE BALA,2015-04-16,2015,4
613,25,MUJER,PRINCIPAL,Jujuy,ASFIXIA,2015-04-18,2015,4
452,7,,VINCULADO,Entre Rios,OTROS,2015-04-20,2015,4
308,16,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2015-04-21,2015,4
275,71,MUJER,PRINCIPAL,Chaco,GOLPES,2015-04-22,2015,4
229,12,MUJER,PRINCIPAL,Misiones,ESTRANGULAMIENTO,2015-04-22,2015,4
529,44,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2015-04-29,2015,4
171,32,MUJER,PRINCIPAL,Chaco,GOLPES,2015-05-01,2015,5
128,49,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2015-05-02,2015,5
152,24,MUJER,PRINCIPAL,Buenos Aires,ESTRANGULAMIENTO,2015-05-04,2015,5
62,14,MUJER,PRINCIPAL,Santa Fe,DEGOLLAMIENTO,2015-05-10,2015,5
268,74,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2015-05-12,2015,5
246,56,MUJER,PRINCIPAL,Mendoza,ACUCHILLAMIENTO,2015-05-15,2015,5
996,51,MUJER,PRINCIPAL,Jujuy,GOLPES,2015-05-19,2015,5
456,15,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2015-05-21,2015,5
105,51,MUJER,PRINCIPAL,Cordoba,ACUCHILLAMIENTO,2015-05-21,2015,5
108,16,MUJER,PRINCIPAL,Corrientes,ASFIXIA,2015-05-21,2015,5
89,18,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2015-05-23,2015,5
184,23,MUJER,PRINCIPAL,Buenos Aires,OTROS,2015-05-25,2015,5
394,22,MUJER,PRINCIPAL,Buenos Aires,QUEMADURAS,2015-05-28,2015,5
90,43,MUJER,PRINCIPAL,Buenos Aires,OTROS,2015-05-29,2015,5
154,53,MUJER,PRINCIPAL,Jujuy,INDEFINIDO,2015-05-29,2015,5
396,28,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2015-06-01,2015,6
487,60,MUJER,PRINCIPAL,Chubut,DISPARO DE BALA,2015-06-03,2015,6
304,16,MUJER,VINCULADO,Corrientes,INDEFINIDO,2015-06-03,2015,6
121,39,TRANSGENERO,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2015-06-05,2015,6
67,42,MUJER,PRINCIPAL,Santiago del Estero,DISPARO DE BALA,2015-06-06,2015,6
130,,MUJER,PRINCIPAL,Formosa,QUEMADURAS,2015-06-07,2015,6
220,1,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2015-06-10,2015,6
209,23,MUJER,PRINCIPAL,Santiago del Estero,ACUCHILLAMIENTO,2015-06-12,2015,6
279,17,MUJER,PRINCIPAL,Chaco,GOLPES,2015-06-17,2015,6
276,39,MUJER,PRINCIPAL,Corrientes,ACUCHILLAMIENTO,2015-06-18,2015,6
188,25,MUJER,PRINCIPAL,Buenos Aires,OTROS,2015-06-19,2015,6
109,20,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2015-06-27,2015,6
123,17,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2015-07-01,2015,7
127,22,MUJER,PRINCIPAL,Salta,GOLPES,2015-07-02,2015,7
174,21,MUJER,PRINCIPAL,Salta,QUEMADURAS,2015-07-06,2015,7
145,40,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2015-07-08,2015,7
157,49,MUJER,PRINCIPAL,La Pampa,DISPARO DE BALA,2015-07-12,2015,7
157,55,HOMBRE,VINCULADO,La Pampa,DISPARO DE BALA,2015-07-12,2015,7
172,31,MUJER,PRINCIPAL,Santiago del Estero,ACUCHILLAMIENTO,2015-07-13,2015,7
481,81,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2015-07-15,2015,7
393,16,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2015-07-18,2015,7
475,22,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2015-07-19,2015,7
190,13,MUJER,PRINCIPAL,Jujuy,INDEFINIDO,2015-07-19,2015,7
734,24,MUJER,PRINCIPAL,Mendoza,INDEFINIDO,2015-07-19,2015,7
186,20,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2015-07-24,2015,7
187,34,TRANSGENERO,PRINCIPAL,Cordoba,ASFIXIA,2015-07-25,2015,7
913,,MUJER,PRINCIPAL,Santa Fe,GOLPES,2015-07-25,2015,7
191,34,MUJER,PRINCIPAL,Santiago del Estero,ACUCHILLAMIENTO,2015-07-26,2015,7
198,47,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2015-07-27,2015,7
231,30,MUJER,PRINCIPAL,San Luis,GOLPES,2015-07-29,2015,7
193,23,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2015-07-30,2015,7
445,52,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2015-07-31,2015,7
479,38,MUJER,PRINCIPAL,Buenos Aires,QUEMADURAS,2015-08-02,2015,8
248,16,MUJER,PRINCIPAL,Salta,ASFIXIA,2015-08-03,2015,8
402,7,HOMBRE,VINCULADO,Cordoba,ACUCHILLAMIENTO,2015-08-04,2015,8
402,4,HOMBRE,VINCULADO,Cordoba,ACUCHILLAMIENTO,2015-08-04,2015,8
482,24,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2015-08-13,2015,8
409,52,MUJER,PRINCIPAL,Buenos Aires,ESTRANGULAMIENTO,2015-08-15,2015,8
449,16,MUJER,PRINCIPAL,Misiones,ACUCHILLAMIENTO,2015-08-16,2015,8
480,42,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2015-08-19,2015,8
502,44,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2015-08-21,2015,8
448,33,MUJER,PRINCIPAL,Buenos Aires,OTROS,2015-08-22,2015,8
478,73,MUJER,PRINCIPAL,Buenos Aires,INDEFINIDO,2015-08-24,2015,8
444,39,MUJER,PRINCIPAL,Buenos Aires,ACUCHILLAMIENTO,2015-08-24,2015,8
447,25,MUJER,PRINCIPAL,Cordoba,GOLPES,2015-08-24,2015,8
446,35,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2015-08-25,2015,8
446,35,MUJER,VINCULADO,Buenos Aires,DISPARO DE BALA,2015-08-25,2015,8
442,17,MUJER,PRINCIPAL,Entre Rios,INDEFINIDO,2015-08-25,2015,8
473,46,MUJER,PRINCIPAL,Corrientes,GOLPES,2015-08-27,2015,8
569,49,MUJER,PRINCIPAL,Neuquen,QUEMADURAS,2015-08-27,2015,8
450,51,MUJER,PRINCIPAL,Buenos Aires,DISPARO DE BALA,2015-08-31,2015,8
454,50,MUJER,PRINCIPAL,Entre Rios,GOLPES,2015-08-31,2015,8
533,41,MUJER,PRINCIPAL,Buenos Aires,QUEMADURAS,2015-09-05,2015,9
484,36,MUJER,PRINCIPAL,Neuquen,DISPARO DE BALA,2015-09-12,2015,9
483,24,MUJER,PRINCIPAL,Santa Fe,DISPARO DE BALA,2015-09-12,2015,9
494,25,MUJER,PRINCIPAL,Buenos Aires,GOLPES,2015-09-18,2015,9
527,17,MUJER,PRINCIPAL,Buenos Aires,QUEMADURAS,2015-09-18,2015,9
495,27,MUJER,PRINCIPAL,Mendoza,GOLPES,2015-09-20,2015,9
503,53,MUJER,PRINCIPAL,Salta,ACUCHILLAMIENTO,2015-09-20,2015,9
192,20,MUJER,PRINCIPAL,Neuquen,DISPARO DE BALA,2015-09-21,2015,9
